sentence_1	sentence_2	score
Gusmao powers on in East Timor	Iran nuclear talks start in Geneva	0.3894714415073395
French raid wine cellar for austerity auction	Israel strikes Syria as tensions rise on weapons	0.10575758665800095
arms smugglers and drug cartels abet terrorists.	the gang engaged in illegal activities including racketeering blackmail arms smuggling cigarette smuggling and money laundering and allegedly used proceeds to fund terrorist groups in chechnya 	0.5979012250900269
Rupee down 8 paise vs dollar in early trade	The currency briefly weakened on Monday morning but rebounded to trade at 552529 little changed from Friday	0.5827338695526123
Two different breeds of brown and white dogs play on the beach.	A black and white dog is running on the beach	0.6750520467758179
More than 30 striking miners killed in South Africa	More than 30 striking miners killed	0.6911255717277527
A bird sits in a leafless tree.	A red bird is perched in a tree	0.689162015914917
A small boy in a bathrobe is sitting in a metal chair.	The shirtless man sat in a chair	0.5783209800720215
US waives riders for Pak aid	The young rider takes a ride on the brown horse	0.365911066532135
A group of people sitting at a restaurant table.	A man is slicing a cucumber.	0.14590837061405182
Israel Launches Ground Offensive In Gaza	3 suspected extremists were released on bail. 	0.10829658806324005
N. Korea looks set to delay controversial rocket launch	US delays missile test as tensions rise	0.5927610993385315
EU ministers hold crisis talks over horse meat scandal	Britain shuts down plants as horse meat scandal reaches France	0.6638882756233215
Protests sweep Brazil despite concession	Protesters gather in Brazil despite concessions	0.7269595265388489
Live Blog: Iraq In Turmoil	Afghan District Governor Defects To Taliban	0.07124299556016922
Egypt's Morsi rules out talks as hostage video appears	Indian Maoist rebels offer talks to free Italian hostages	0.583405077457428
China court sentences Bo Xilai to life imprisonment for corruption	Egyptian court sentences Muslim Brotherhood leader to life in prison	0.6927394270896912
The man is slicing the tape from the box.	A man is slicing a bun	0.6667932271957397
A woman is putting gel on her hair.	Car bomb at Swedish consulate in Libya's Benghazi, no casualties	0.10780216008424759
Chris Brown concerts cancelled new	A new Cold War	0.4244968593120575
Davey graduated Saturday from Northwest College, which is affiliated with the Assemblies of God, with a bachelor of arts degree in religion and philosophy.	Yee grew up in the United States and graduated from the US Military Academy at West Point	0.2601102590560913
Suicide bomber kills 16 in Afghanistan	A double decker red United bus on a city street.	0.056606777012348175
Intel Corp.'s second-quarter profits doubled and revenues grew 8 percent from a year ago as the chip-making giant reported stronger-than-expected demand for personal computer microprocessors.	Home Depot reported a 22 percent jump in thirdquarter profit behind a nearly 8 percent rise in samestore sales	0.5507631301879883
western countries' failure to sufficiently compensate libya will deter iran and north korea from disarming.	kadhafi warns that us and britains failure to compensate libya for nuclear disarmament will deter iran and north korea from disarming 	0.667182981967926
Top judge Mansour sworn in as Egypt interim president	Mohamed Morsi sworn in as Eygptian president	0.671128511428833
The people threw the dummy over the cliff edge.	Some people are throwing a dummy off a cliff	0.6711734533309937
Edwards found not guilty on one count; mistrial on others	A white dog running on sand.	0.07896903902292252
12 killed in U.S. drone strike in NW Pakistan	Pakistani Taliban chief Hakimullah Mehsud killed in drone strike	0.6708776354789734
Stocks edge lower following retail earnings	PSNI failed RUC officers, tribunal told	0.2785293161869049
A little girl in a red shirt pulls a kite.	A girl in a red shirt takes a picture on a phone	0.6741757392883301
A woman is deveining shrimp.	The woman is peeling shrimp	0.6977490186691284
The officials did not say whether U.S. forces crossed into Syrian territory and were vague about how the Syrian border guards became involved.	In an interview, Healey, who is a criminologist, acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment.	0.11106042563915253
Palestinian President Receives Jordanian Foreign Minister	A small light tan dog is running past a large brown dog standing in the grass.	0.058043260127305984
The cat is drinking milk.	the part of the purpose of the united states plan is to increase pressure on north korea. 	0.08401946723461151
Israel PM accuses Iran president of hypocrisy	The whole thing is a travesty fumed Brent Newbury president of the Rockland County Patrolmens Benevolent Association	0.35727477073669434
Haiti is a shithole.	A badger is burrowing a hole	0.16611501574516296
MH17 dead flown back to Netherlands	Separatists down Ukraine military plane several dead	0.5978108644485474
Nutrax The plural of anecdote is not data Did gentlemen need chaperones?	It doesnt have to be braindead	0.35298386216163635
A man is putting broccoli into water.	A woman is chopping broccoli	0.679969847202301
Bradley Cooper in talks to play Lance Armstrong in biopic	Israelis Palestinians resume talks in US	0.42011913657188416
A machine is sharpening a pencil.	A person is writing with a pencil	0.6420779228210449
Mr Hughes had seen Amrozi's face on television, the infamous images of the grinning mechanic from east Java.	Previously he had seen the grinning mechanic from east Java only on television	0.6716012954711914
The man cut some carpet with a knife.	A person is cutting mushrooms with a knife	0.5781472325325012
Obama meets with Mandela family	Obama to meet privately with family of Nelson Mandela	0.6980846524238586
I hope everything is ok!	I hope everything is OK	0.7006477117538452
Hollande wins French presidential election	Putin to win Russias presidential election	0.665675699710846
Car bombings kill 13 civilians in Iraqi capital	A man is looking at a computer monitor.	0.05141639709472656
Men and women are dancing slowly.	Three women are dancing	0.6808958053588867
Egypt presidential election May 23-24	Polls close in Egyptian presidential election	0.6826616525650024
Hot Air Balloon 'Catches Fire And Crashes'	Minn Terminal Reopens After Bag Causes Evacuation	0.21596670150756836
Swartz had sought to have the charges dismissed, saying New Hampshire was the wrong place to charge him.	Four of the defendants have pleaded guilty to weapons charges and other counts	0.4774877429008484
"It's a wonder that Porchia was the only deceased in this case," Sax added.	Murder claim over Dianas death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered 	0.4781865179538727
Graham, who co-chaired the inquiry, is a presidential candidate.	5.9-magnitude quake hits Sunda Strait, Indonesia: USGS	0.12494450062513351
Powerful 7.6 quake strikes off Solomons	66magnitude earthquake strikes off Indonesia	0.6975634694099426
Kitchen with wooden table and cabinets.	A kitchen with wooden cabinets and furniture	0.711009681224823
the number of executions increased in iran last year amid a campaign that is aimed at improving security in society. 	A man and woman is walking in the grand.	0.07104595750570297
russian president putin signs decree suspending russia's application of european arms control treaty. 	president vladimir putin signed a decree suspending russias participation in the conventional forces in europe treaty 	0.716126561164856
Red Cross members kidnapped in Syria	u.s. secretary of state condoleezza rice demanded russia withdraw its forces.	0.24403893947601318
Comcast Class A shares were up 8 cents at $30.50 in morning trading on the Nasdaq Stock Market.	Colgate shares were down 30 cents at 56 in morning trade on the New York Stock Exchange	0.6604076623916626
The Nasdaq had a weekly gain of 17.27, or 1.2 percent, closing at 1,520.15 after gaining 30.46 yesterday.	The Nasdaq had a weekly gain of 1727 or 12 percent closing at 152015 on Friday	0.649652898311615
Several sheep grazing in the field.	Person in grassy field tending to sheep	0.6819661855697632
Shares in EDS closed on Thursday at $18.51, a gain of 6 cents.	Penn Traffics stock closed at 36 cents per share on Wednesday on Nasdaq up two cents	0.6225457191467285
A horse standing near a gate with another horse in the background.	Closeup of young horse walking next to a larger horse	0.6053930521011353
Murder claim over Diana's death New information which has been passed to the police relating to the deaths of Princess Diana and Dodi Fayed is thought to include an allegation that they were murdered 	The shooting victim was taken to Kings County Hospital Center where he later died the police said	0.43990573287010193
A buddha statue sits on a table with a wooden table runner.	A buddha statue holding a candle is sitting on a table	0.7071842551231384
French unemployment rate rises to 10 percent	Eurozone unemployment stays at record 11 percent	0.6234713196754456
You might not like Obamas views, but he has them.	Evolution is not an opinion not a belief	0.4116261303424835
Imran Khan to contest elections from four NA seats	Imran to contest from four NA seats	0.7328734397888184
Three more US soldiers killed in Afghanistan	"We believe that it is not necessary to have a divisive confirmation fight," Daschle of South Dakota wrote the Republican president.	0.10822442919015884
Two men are fighting in a cow pasture.	Three cows grazing in a field	0.6203831434249878
Blast kills 11 in northwestern Pakistan	US drone strike kills 10 in northwest Pakistan	0.6939168572425842
Comcast Class A shares were up 8 cents at $30.50 in morning trading on the Nasdaq Stock Market.	Oracle shares were also higher trading up 12 cents at 1360	0.6384392380714417
In a statement distributed Friday, 28 Chechen non-governmental organizations said they would boycott the vote.	Thai opposition announces election boycott	0.4638327360153198
Greece concerns drag on Asia markets	Greece bailout uncertainty weighs on global markets	0.6820096969604492
One word: Zombies Has Annie ever used her sexuality like that?	Has Annie ever used her sexuality like that	0.6599579453468323
Japan PM dissolves lower house for election	India voters kick off world‚Äôs biggest election	0.5853995680809021
A large group of people riding brown and white horses.	A woman riding a brown horse	0.6366226077079773
a siemens spokesman in germany stated that heinrich von pierer stated that siemens was beginning talks with interested chinese parties about a sale of the plutonium-processing facility. 	a siemens spokesman in germany stated to the agence francepresse that siemens was confident about the outcome of the talks to sell the plutoniumprocessing facility 	0.6820095181465149
Health Minister Manto-Tshabalala Msimang is not fit to preside over an anti-retroviral treatment rollout plan, according to some opposition parties.	While opposition parties have welcomed the cabinets decision on antiretroviral treatment some said Health Minister Manto TshabalalaMsimang was not fit to preside over a rollout plan	0.6868200898170471
Cuba's 'Ladies' to Pick Up EU Prize 8 Years Later	The techladen Nasdaq Composite Index IXIC shed 8 points or 045 percent to 1645	0.18491654098033905
The readings came back at 160 on June 16 and 120 at June 23 at one of three sampling sites at Huntington Beach.	Today in History April 23	0.19101089239120483
Officers threw him to the ground and handcuffed him, and Reyna dropped a knee into his back, according to testimony.	A man is standing in water near a waterfall.	0.058051109313964844
The stock had risen 63 cents, or 3 percent, to close at $20.26 in regular-session Nasdaq trading.	Allegiants stock closed Wednesday at 2340 up 64 cents in trading on the Nasdaq market	0.5633701682090759
safe bourada was sentenced to 15 years in prison. 	Manning sentenced to 35 years in prison	0.5997264385223389
"We've become like total strangers," John told a pal two days before his death.	Nigeria admits slow response in Ebola case	0.12869173288345337
Food price hikes raise concerns in Iran	Oil prices rise on hopes for stimulus	0.4996587038040161
"I think there's a building confidence that the cop is on the beat."	SEC Chairman William Donaldson said there is a building confidence out there that the cop is on the beat	0.6813062429428101
Lewis Hamilton wins inaugural Russian GP	Ill Have Another wins Preakness	0.6631037592887878
government initiatives to disarm have been ineffective. 	sovietbuilt a135 missile defense system around moscow is obsolete and inefficient	0.2372017651796341
A man gets knocked off of a horse.	The man is riding a horse	0.6455716490745544
World stocks fall before Greek debt deal deadline	Asia stocks fall ahead of Greek debt deal deadline	0.7050859928131104
the united states said it would stand up to nuclear blackmail and has ruled out negotiations.	Iran nuclear deal agreed at talks	0.6152879595756531
Two cats sitting together on the sofa looking out the window.	Two cats are sitting on the back of a couch and looking out the window in a sea photo	0.7316723465919495
Protesters clash with police at Jantar Mantar, 5 people detained	Palestinians Israeli police clash at Jerusalems alAqsa	0.6391062140464783
A man is cutting carpet with a knife.	Micronesia vice president to visit China	0.0776371881365776
Two are trapped as US building collapses	Philadelphia building collapses reports of people trapped	0.6931541562080383
Fire destroys Tibetan town in China	Syria car bomb kills at least 12 in rebelheld town	0.5237026214599609
Shares of Coke were down 26 cents to close at $44.10 on the New York Stock Exchange.	Gemstars shares gathered up 26 percent adding 14 cents to 549 at the close	0.6172270178794861
Wal-Mart has told its top 100 suppliers that they'll need to have radio-frequency ID systems in place for tracking pallets of goods through the supply chain by Jan. 25, 2005.	The nations largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan 25 2005	0.6582894921302795
The broader Standard & Poor's 500 Index .SPX gained 3 points, or 0.39 percent, at 924.	The broader Standard  Poors 500 Index SPX gained 551 points or 056 percent to 98173	0.6525881886482239
A man is sitting on a rock.	The man is sitting at the top of a rocky mountain	0.673486053943634
Eye Opener: Supreme Court rules on Arizona immigration law	Obama relaxes deportation rules for young immigrants	0.5875895619392395
Pakistan marks World Press Freedom Day	Obama signs up for Obamacare	0.33371418714523315
4.3-magnitude earthquake jolts SW China	50magnitude quake jolts Japan	0.6790696382522583
Spaniard on trial for Cuban dissident’s death	Chinese court upholds death penalties for Mekong murderers	0.4269859492778778
Red and white bus driving down road.	a bus driving in a street	0.6717439293861389
Australia's 9 million income taxpayers received surprise tax cuts of between $3 and $11 a week from Treasurer Peter Costello last night.	A tiger is walking around.	0.05863015726208687
Tom Kraynak, manager of operations and resources for the Canton, Ohio-based East Central Area Reliability Council, said investigators are considering the scenario.	UK says investigating 2 suspected MERS cases	0.5014045238494873
A blond child is laying on a branch of a tree in a green field.	Two Eagles perched on a branch	0.43665987253189087
A black, brown and white dog running through a field.	A white and brown dog runs in a field	0.7262815833091736
egypt and jordan have signed the nuclear nonproliferation treaty and have long called for a middle east free of weapons of mass destruction. 	Morrill's wife, Ellie, sobbed and hugged Bondeson's sister-in-law during the service.	0.08941186964511871
Instead, Weida decided that Meester's case on charges of rape, sodomy, indecent assault and providing alcohol to minors should proceed to a court-martial.	In Cairo Camps, Protesters Dig in and Live On	0.10058897733688354
Iranians Vote in Presidential Election	Local Militia Bolsters Islamist Militants in Mali	0.4165743291378021
U.S. corporate bond yield spreads tightened in spotty trading on Friday as Wall Street labored to get back on its feet after the largest power outage ever in North America.	Turkeys Erdogan in Iran to mend ties after split over Syria	0.4368118941783905
Two year doping ban for Contador	Ukraines Korobka gets fouryear doping ban	0.6949949860572815
Jordan Green, the prelate's private lawyer, said he had no comment.	OBriens attorney Jordan Green declined to comment	0.635867178440094
Also weighing on the market was news that General Motors GM.N planned to issue $10 billion in debt, in part to plug a hole in its pension plan.	If you want to buy  billion in XYZ Inc common stock who cares	0.3399410843849182
A panda slides down a slide.	A panda is sliding down a slide	0.6942196488380432
The man is playing the piano with his nose.	A man is playing the piano	0.7041677236557007
A man with glasses is talking.	The man took off his sunglasses while talking	0.6270749568939209
Two trains inside a train station.	There is no freedom of speech.	0.10832399129867554
Shelley's office reported Friday that 575,926 signatures have been reported to him.	A man is slicing potato.	0.055255353450775146
A man in an orange jacket raising his hands to the sky in the sand.	The Ireland Palestine Solidarity Campaign, of which Mr O Muireagáin was a member, welcomed his release.	0.09361948072910309
the u.s., other western nations and nato condemned the violence. 	Pakistan condemns violence in Egypt	0.5656959414482117
A man is cutting a paper plate.	The man cut a paper plate	0.6765207052230835
A man is riding a motorcycle.	A man is riding a bike	0.7108199596405029
A large white and grey dog runs through a yellow tunnel in an obstacle course.	A white and black dog is running out of a yellow and orange tube	0.6826726198196411
Two Asian men and a woman are relaxing in massage chairs.	I repeat: And the simple fact today?	0.10588560253381729
Officials are trying to retrieve the bodies from the water," police officer J.D. Tambe told Reuters, adding 26 of the dead were women.	Officials are trying to retrieve the bodies from the water police official JD Tambe told Reuters	0.6837304830551147
Colorado wildfire destroys more than 90 homes as winds worsen	A black table with white fuzzy chair.	0.07324144244194031
International rescue workers hacked desperately through flattened debris for survivors and cemeteries overflowed in Iran's ancient Silk Road city of Bam yesterday.	International rescue workers are scouring flattened debris for survivors in Irans shattered ancient Silk Road city of Bam after a violent earthquake killed more than 20000 people	0.6698808073997498
Iran Nuclear Talks in Geneva Spur High Hopes	Musharraf arrested in Lal Masjid case	0.2703927755355835
Avalanche buries over 100 Pakistani soldiers	Avalanche buries at least 100 Pakistani soldiers	0.7220898866653442
Mitt Romney wins Maryland GOP primary	Romney wins Illinois primary	0.7602721452713013
The tech-loaded Nasdaq composite rose 20.96 points to 1595.91, ending at its highest level for 12 months.	The techloaded Nasdaq composite rose 2096 points to 159591 to end at its highest level for 12 months	0.6594079732894897
Angela Merkel headed for narrow win in German elections	Romney has narrow Maine caucus win	0.630786120891571
Tottenham v Manchester City ‚Äď live!	Arsenal v Stoke City ‚Äď live	0.6990904211997986
A man stands next to a helmeted man on a motorcycle in an empty parking lot.	Now, Blanca's American husband, 63-year-old Roger Lawrence Strunk, faces a murder indictment issued in February by the Philippine government, which says he's the leading suspect.	0.07277008146047592
France's Nicolas Sarkozy makes his reelection bid official	A man is fishing.	0.05943180248141289
Since early May, the city has received 1,400 reports, he said.	The notification was first reported Friday by MSNBC	0.40985414385795593
Death toll in Syria now tops 100,000	Death toll in Nepal earthquake tops 8000	0.6309382319450378
BBC Director General Resigns amid Newsnight Scandal	Assembly meets amid Chavez crisis	0.5936583280563354
A man is swinging from a rope attached to the ceiling.	A man is swinging on a rope	0.710612952709198
Al-Qaida says it captures 70 Yemeni soldiers in Abyan's battle	Rebel fighters capture Syrian soldiers	0.6169481873512268
March  is also the date for the uprising in CHINA.	Originally posted by Vitchilo March  is also the date for the uprising in CHINA	0.673941433429718
A lady dressed in a kimono is looking at the camera.	A group of people get off a train.	0.1325126588344574
Russia responds to Ukraine ceasefire	Israel agrees to 24hour Gaza truce	0.6405969262123108
china has been praised especially by the asia-pacific states for efforts to resolve the korean peninsula nuclear issue.	Crash of Malaysia Airlines Flight MH17 in Eastern Ukraine	0.11693783849477768
A classroom of students watching a presentation.	Harris and Klebold killed 12 students a teacher and themselves at the school	0.49791398644447327
Assad says Syria will comply with UN arms resolution	Syrias Assad vows to comply with UN resolution	0.7051315903663635
Thousands evacuated in Moscow metro fire	Flooding in Canada forces evacuation of another city	0.551102340221405
The technology-laced Nasdaq Composite Index .IXIC rose 39.39 points, or 2.2 percent, to 1,826.33, after losing more than 2 percent on Tuesday.	The technologylaced Nasdaq Composite Index IXIC lost 2 points or 018 percent to 1649	0.6276915669441223
The world's first portal potty was soon to be rolled out at summer festivals in Great Britain.	San Fermin bullrunning festival starts	0.18175570666790009
U.S. Agriculture Secretary Ann Veneman kicks off the three-day Ministerial Conference and Expo on Agricultural Science and Technology on Monday.	US and Turkey Tighten Coordination on Syria	0.3180813789367676
Two dogs running on grass.	Three dogs are running on the grass	0.7315735816955566
@Cyracuz, What you want to call it is up to you.	Frank Apisa What you want to call it is up to you	0.6580915451049805
With the Expose feature, all open windows shrink to fit on the screen but are still clear enough to identify.	With the Expose expohSAY feature all the open windows on the desktop immediately shrink to fit on the screen but are still clear enough to identify	0.6809301972389221
A guy and two girls are smiling at the camera.	A man and woman stand smiling for camera	0.6320009827613831
Profiles of Egypt's main presidential candidates	Selenski had previously spent seven years in prison on a bank robbery conviction.	0.1257023960351944
Vehicles driving infant of an ornate building.	Cars driving near a model building	0.6768943667411804
Sarkozy announces re-election bid	Frances Nicolas Sarkozy makes his reelection bid official	0.6836885809898376
A man jumps while on a snowboard.	Hi Eots: YOU FOOLS..bought the  cover-up..hook..	0.09106694161891937
Earlier, Bashir's supporters had defied a police order and cried "Allahu Akbar (God is Greatest)" as he walked to his seat.	He definently has supporters	0.4038316607475281
Dominique Strauss-Kahn faces questions over French prostitution ring	StraussKahn investigated in French prostitution ring	0.6535944938659668
A person is cutting a meat.	gorgich and pashtoon were executed for trafficking heroin in sistan-baluchestan province.	0.07625814527273178
The skateboarder gets to the top of the ramp.	Suicide bomber kills 20 in Iraq	0.09353675693273544
Senior CPC official meets top DPRK leader's special envoy	The problem likely will mean corrective changes before the shuttle fleet starts flying again.	0.11873925477266312
i be having conversations will cornell west What the hell is this?	i be having conversations will cornell west My dear brother	0.7181694507598877
A man is chopping a log with an axe.	A man cut a tree with an axe	0.6825246810913086
the us and allies have accused iran of attempting to develop nuclear weapons under the guise of a civilian nuclear program.	the united states government has accused the iranian government of trying to develop nuclear weapons under the cover of a civilian nuclear program 	0.6964002847671509
Tottenham v Manchester City ‚Äď live!	Champions Trophy India v South AfricaLive	0.5831761956214905
Putin sworn in as Russian growth falters	Rudd sworn in as Australias new Prime Minister	0.6668351888656616
FAA continues ban on US flights to Tel Aviv	A man sharpens a pencil using a knife.	0.05621674656867981
Japan marks one year since quake and tsunami disaster	43magnitude earthquake jolts SW China	0.597879946231842
A man sits on a bed very close to a small television.	A man and women sitting on a sofa holding a small baby	0.664761483669281
Prince George christened in London	Princes christening a blend of old and new	0.5930827856063843
Someone is mixing ingrediants.	A man is mixing a bowl	0.640442430973053
A man is cutting bread.	A man is slicing bread	0.7008568644523621
A train on the train tracks.	A long train is on train tracks	0.7127920389175415
Powerful new earthquake hits shattered Pakistan region	63magnitude earthquake hits Taiwan	0.7051858901977539
Myanmar's pro-democracy leader Aung San Suu Kyi will return home late Friday but will remain in detention after recovering from surgery at a Yangon hospital, her personal physician said.	A brown dog is running though a river.	0.05981122702360153
Scribner's body was found floating in the city's Portage Bay, where he lived with his wife in a houseboat.	A kayaker found Dr Scribners body floating near the doctors houseboat in Portage Bay where he was eating lunch when his wife Ethel left for an appointment	0.6707905530929565
A group of girls on a beach.	Five Killed in Blasts in India	0.20446428656578064
Two people are riding a bike.	A man is riding a bike	0.6831693649291992
Two women sheering a sheep.	Boy feeding a sheep	0.5848037004470825
iraq's new leaders have been lobbying for the united nations security council to stop using the iraq's oil revenue to pay the salaries of the inspectors and to have all money remaining in the united nation's oil-for-food account transferred to the iraqi government.	Cisco executives said they were encouraged by 13 billion in cash flow and the increase in net income but hoped for a rebound	0.12016824632883072
Ann Romney has never had to get out and be a part of the workforce.	I said she has not ever had to be a part of any workforce	0.6257799863815308
Assad agrees to hand over chemical weapons	Nigeria: Nigerian troops swarm after 40 killed in student massacre	0.40933558344841003
How many threads do you plan on making?	Thanks Candy for starting the thread	0.6115754842758179
U.S. orders non-essential staff to leave Sudan, Tunisia	He said the attackers left behind leaflets urging staff at the Ishtar Sheraton to stop working at the hotel and demanding US forces leave Iraq	0.188674196600914
"I came to Washington basically to establish relationships and make sure we are getting more federal money," Schwarzenegger said after one meeting.	I came basically to Washington to establish relationships and to make sure that we are getting more federal money to California Schwarzenegger said after meeting with congressional Republicans	0.7024489045143127
The letter bomb sent to Prodi exploded in his hands but he was unhurt.	Custody, images at stake in Cruise-Holmes divorce	0.12113936245441437
A man swims underwater.	A woman is swimming underwater	0.6951979398727417
Israel among top arms exporters and importers	15 killed and scores injured in suicide bombing at Russian train station	0.10630165785551071
Tropical Storm Andrea zipping up the East Coast	Asian Markets up on Strong US Jobs Data	0.2107878178358078
A man pours cleaner in his sink.	A man is cleaning the house	0.6394518613815308
Michigan IS a GOP controlled state.	Palestinian official slams Israel's stone-throwing bill	0.13523289561271667
Trees are bending in storm.	A teenage girl running on a beach shouting, with an older man walking behind her.	0.06339599937200546
A potted plant with only a few sprouting.	A young boy wearing only green shorts poses awkwardly with a brick background	0.09821774065494537
Earlier, they had defied a police order and cried "Allahu Akbar" (God is Greatest) as Bashir walked to his seat in the tightly guarded courtroom.	A person is driving a car.	0.06145055964589119
Iranian nuclear talks to be extended to November	A young man is singing while playing the guitar.	0.11251074075698853
Two young kids dressed up sitting down on chairs.	A shirtless man is sitting on a chair	0.5862266421318054
Romney wins Florida Republican primary	Mitt Romney wins Maryland GOP primary	0.7360601425170898
In addition, it offered the United States and Israel a way to work around Mr. Arafat.	It will also give Microsoft an opportunity to comment on remedies proposed by the Commission	0.14294791221618652
the purpose of the new law is to remove any legal obstacles to building more advanced spy satellites and to encourage innovation in japans's space industry.	Yes its legal to grow	0.41685962677001953
Egypt's Morsi faces trial for prison break, murder, says prosecution	Mubarak faces verdict in murder trial	0.6581255793571472
Many people run in a race on a street.	In 1999, two years before his death, Mr. Nielsen told an interviewer that he thought the rock face would outlive him by many years.	0.13616424798965454
in 2002 japanese prime minister junichiro koizumi attended an summit in north korea with north korean leader kim jong il.	The men are putting suitcases into the car's trunk.	0.05849936604499817
Excluding patent litigation, RIM's loss for the quarter was $700,000, or 1 cent per share.	Excluding litigation charges RIMs loss narrowed even further to 1 cent a share	0.6475641131401062
Not guilty plea for James Holmes – but insanity option still on table	Iraq army claims victory in Tikrit	0.26836147904396057
Religion that does that I have a problem with.	A passenger train waiting in a station.	0.06995725631713867
A woman slices a fish.	A woman is deboning a fish	0.6669443845748901
Belarus tightens security along the border with Ukraine	Thousands cross AustriaHungary border	0.4592140316963196
A guy on a white horse.	A man is riding a white horse	0.648674488067627
Stripping out the extraordinary items, fourth-quarter earnings were 64 cents a share compared to 25 cents a share in the prior year.	A baby sneezed and scared another baby.	0.12048634141683578
Google launches internet-beaming balloons	Standard & Poor's 500 stock index futures declined 4.40 points to 983.50, while Nasdaq futures fell 6.5 points to 1,206.50.	0.10713347792625427
N. Korea vows to expand nuclear deterrent	North Korea vows to restart nuclear facilities	0.6920194029808044
Suspected drug lord known as ‘El Taliban’ held in Mexico	the drug is also known as ice or shabu 	0.46913251280784607
FTSE Bursa Malaysia update: 3.00pm	FTSE Bursa Malaysia update 1130am	0.70018470287323
Now she has her first trophy after victory in the US Women's Amateur Public Links here on Sunday.	Jim Furyk celebrated his first Fathers Day as a father by winning his first major golf championship	0.3430597484111786
N. Korea's Kim hails execution of powerful uncle	NKorea executes Kim Jong Un uncle	0.6494452953338623
A lion is pacing in a pen.	A lion is walking	0.6909031271934509
A group of youngsters swim in lake water	Many children are playing and swimming in the water	0.6112973690032959
A woman is holding a dancing baby up.	Three killed in Nigeria suicide bombers attack	0.10664002597332001
Several cardinals stand in the snow.	Two rams stand on snowy ground	0.5805557370185852
Belgian king to address nation amid abdication speculation	Aung San Suu Kyi to address British MPs	0.6185529828071594
Two Earthquakes Hit Northwest China, 11 Dead	Gunmen Kill 11 Foreign Tourists in Pakistan	0.42032888531684875
A young boy laying on a sofa with a dog.	A small boy laying on a sofa with a dog	0.7275090217590332
US Cannot 'Conclusively Determine' Chemical Weapons Use in Syria	It's just a bunch of cells.	0.09179571270942688
The woman is cracking eggs into a bowl.	A woman is cracking an egg into a bowl	0.7138833999633789
morals do not exist, so technically nothing can be morally wrong.	If God does not exist can anything be morally wrong	0.6178838610649109
A black dog is chasing after a red Frisbee.	A brown and black dog is jumping to catch a red ball	0.692835807800293
Yvette Cooper backs gay marriage bill	New Zealand set to legalise gay marriage	0.6277937889099121
An old fashioned wooden sailing ship in the ocean.	A seventh person, a 21-year-old woman, was in critical condition in the burn unit at Akron Children's Hospital.	0.08192358911037445
A woman peels shrimp.	The woman is peeling shrimp	0.6909909248352051
Stone notified Captain Lord.	pressing one does not "do" english.	0.11062019318342209
Israeli Minister Slams Kerry's Boycott Warning	Minn Terminal Reopens After Bag Causes Evacuation	0.2534880042076111
russia imprisons people without evidence of illegal activity.	The airline said a similar discovery was made on the plane in Houston.	0.1388857215642929
A rabbit is sniffing and pawing a stuffed rabbit.	A rabbit is kissing another rabbit	0.6880719661712646
The man is putting chicken into the container.	A man is putting foods in a box	0.6713632345199585
US school bans hugging	Hamas mixed sex schools ban takes effect	0.625722348690033
Five Killed in Blasts in India	Local Militia Bolsters Islamist Militants in Mali	0.4822165369987488
The man is jumping into the water.	A man is coming out into the water	0.6894544959068298
Islamic State issues video of beheading of US hostage	Stomach bug to cause ailing Nadal to miss Australian Open	0.18817228078842163
He is suspected of being a key figure in Jemaah Islamiyah, the al-Qa'eda-linked terror group which has been blamed for the bombings.	Samudra 32 is suspected of being a key figure in the alQaidalinked terror group Jemaah Islamiyah which has been blamed for carrying out the bombings	0.6757564544677734
Stefani's remarks further stoked tension after Italian Prime Minister Silvio Berlusconi last week compared a German member of the European Parliament to a Nazi concentration camp guard.	Jersey Murder Trial: Killer 'Hearing Voices'	0.12307396531105042
A flat-screen TV sits on the floor.	Dominique Strauss-Kahn faces questions over French prostitution ring	0.08888118714094162
The physical evidence does not support your claim.	If evidence is not provided to support a position then it should be rejected	0.5807710886001587
A dog is running through a backyard full of leaves.	A dog is running around a yard	0.7317041754722595
Didier Reynders on Syria	EU Slaps New Sanctions on Russia Over Ukraine	0.5618009567260742
From 1993 to 2002, there were 142 reported sexual assaults at the academy.	A herd of deer are crossing the street.	0.06225091218948364
Madoff's brother to plead guilty to fraud	US Madoff brother to plead guilty in NY in fraud	0.7027955055236816
Suicide Bomber Kills 11 in Afghanistan	Two Earthquakes Hit Northwest China 11 Dead	0.5436999797821045
Syria says suicide bomber kills 10 in Damascus	Suicide bomber kills 10 in Pakistan	0.7228359580039978
putin announced that the cfe treaty does not duly protect russia's security interests. 	the cfe treaty does not duly protect the russian federations security interests	0.6953147053718567
An animal is walking on the ground.	A white fluffy dog is running in pure white snow.	0.367129921913147
A man drove his car.	Heavy Fighting Reported in Syria's Aleppo	0.12237006425857544
Four people are sitting around a living room with.snacks.	Four Asian young people sitting in a den or living room	0.6619538068771362
A person is tearing paper.	A man is cutting a paper	0.6508955955505371
