sentence_1	sentence_2	score
But Itar-Tass news agency said four of his bodyguards were among those killed by the bomb.	Car bomb kills four in Hezbollah Beirut bastion minister	0.35185280442237854
Founded in 1996, the LendingTree exchange consists of more than 200 banks, lenders, and brokers.	LendingTree matches borrowers via the Internet with more than 200 mortgage brokers banks and other lenders	0.3936423361301422
A woman is riding a seadoo.	The woman is riding a horse	0.7905356287956238
To force a recall election of Davis, the valid signatures of 897,158 registered California voters must be turned in to election officials.	The valid signatures of 897158 registered California voters must be collected and turned in to county election officials by Sept 2	0.8153902888298035
Two kids push an inflatable crocodile around in a pool.	Four kids holding hands jump into a swimming pool	0.34092915058135986
Four people are floating on a raft.	A woman is resting in a floating raft	0.5089088678359985
A young woman in a pink hoodie takes a picture.	A girl in a red shirt takes a picture on a phone	0.4626794457435608
the conventional forces in europe treaty limits the number of military aircraft, tanks and other non-nuclear heavy weapons in europe. 	Kerry: $4b Palestinian Economic Plan Could Work	0
The Face Of The Franchise: The worst part is that he's not even a Leafs fan!	A cat swings on a ceiling fan	0.026613757014274597
A lamb stands near two tiny animals.	A man holds a small animal in one hand	0.3454608917236328
The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.	The Dow Jones industrial average DJI edged up 1333 points or 015 percent to 919655	0.5012561082839966
A woman is picking tomatoes.	A woman is cutting a tomato	0.4528140127658844
Woman dies after cliff collapses in Dorset	Three die after car crash at Tiananmen	0.549858033657074
St. Paul Chairman and Chief Executive Jay S. Fishman, 51, will be CEO of the combined company.	Jay Fishman 51 chairman and chief executive of St Paul will be chief executive of the combined company	0.3030444085597992
A person is quickly chopping mushrooms with a knife.	A person is cutting mushrooms with a knife	0.7522298097610474
GL, Terral That is absolutely amazing.	Hi Ollie That is absolutely amazing	0.7262189388275146
Pakistan imposes temporary ban on 2 TV channels	A radio station has suspended two disc jockeys for locking themselves in the studio and continuously playing Dixie Chicks songs violating the stations twomonthold ban on the groups music	0.47392186522483826
Kids play soccer on a field.	A lone cow sits in the cold of the yard.	0.09782397747039795
EU finance ministers‚Äô talks b...	Sandusky found guilty in child sex abuse trial	0.0011702434858307242
A close up of an ostrich face.	A closeup of an animal with a long face standing on grass near a tree	0.3256746530532837
A man is making a phone call.	A man is speaking on a phone	0.7603557705879211
Two dogs share a toy in a field of vegetation.	Three dogs play in a grassy field	0.6013330221176147
A black dog playfully bits another dog in a living room setting	A black dog and a brownandwhite dog play in a field	0.6690831184387207
Parents received letters informing them of the possible contamination yesterday.	The Note's Must-Reads for Tuesday October 29, 2013	0.038126975297927856
Egypt's Coptic Church Prepares to Choose Pope	Algerian national turnout of parliamentary vote reaches 44.38 pct	0.044448159635066986
UN Adopts Syrian Chemical Weapons Resolution	Bush wanted "to see an aircraft landing the same way that the pilots saw an aircraft landing," White House press secretary Ari Fleischer said yesterday.	0
A girl is making eyelid.	The girl is using an eye pencil on her eyelid	0.4082273244857788
N.C. State Fair ride operator arrested after accident	Zambias exPresident Rupiah Banda arrested	0.5302177667617798
A woman is pouring ingredients in a bowl.	A person is mixing ingredients in a bowl	0.5926286578178406
The technology-packed Nasdaq Composite Index <.IXIC> dropped 37.78 points, or 1.94 percent, to 1,912.36.	Taliban soldiers posing as pretty women on Facebook to get troops' secrets	0.003659053472802043
Originally Posted by SolInvictus Ah.	Originally Posted by eleanorellis	0.9999999403953552
Hezbollah targets Qaeda gathering along border with Syria	Tropical Storm Karen targets US Gulf Coast	0.6085821390151978
British Soldier Killed In Afghanistan	Afghan District Governor Defects To Taliban	0
Man in red jacket standing in front of lighthouse.	The child in the red coat laid in the red mat	0.6321345567703247
Israel Approves New Settlement Homes Ahead of Peace Talks	AlQaida Leader Urges Kidnapping of Westerners	0.9999998807907104
A dog is playing in the snow.	Two dogs playing in the snow	0.6197081208229065
Little white lamb with nose to wood.	A white lamb with its nose against a wooden box	0.7712996602058411
Syrian forces kill 54 ahead of Annan peace mission	Indian troops kill Pakistani soldier along Kashmir line of control	0.44585204124450684
Two bays are dancing.	Two men are dancing	0.1216847151517868
US says Syria may have used sarin gas in chemical weapons	War crime UN finds sarin used in Syria chemical weapons attack	0.7330593466758728
Tropical Storm Isaac boosts jobless claims	Spain jobless rate hits new high	0.4521189033985138
A man is putting broccoli into water.	A woman is cutting broccoli	0.7082406878471375
A deer jumps a fence.	A deer jumping over a fence	0.7325581312179565
Three children are eating their food.	A man is eating his food	0.5137242674827576
But Merrill Lynch analyst Steven Milunovich said the "somewhat ambiguous ruling" by regulators might be a setback for Static Control depending on how it developed its competing product.	They are actually going to record sales for Velcade this year said Matt Geller an analyst at CIBC World Markets	0.3916780948638916
A deer jumps over a cyclone fence.	A deer jumping over a fence	0.641446590423584
A yellow bird perched on a branch.	Two Eagles perched on a branch	0.3445884883403778
A woman is shredding chicken.	A woman is cutting up a chicken	0.5856431722640991
Missouri health officials said he had not been hospitalized and is recovering.	UKs Prince Philip hospitalized	0.6380090713500977
a black and white cow in hay.	A black and white cow in a pen with hay	0.7311345934867859
An elderly woman walking uphill crossing the street.	An elderly woman rides a bicycle along a city street	0.5411882400512695
The audiotape aired last week by the Arab Al-Jazeera television network appears to be an effort to incite attacks.	A television with a show on	0.47630470991134644
The tech-laced Nasdaq Composite .IXIC rallied 30.46 points, or 2.04 percent, to 1,520.15.	The Nasdaq Composite Index IXIC was off 652 points or 039 percent at 164566	0.24049147963523865
49 feared dead in Buenos Aires train crash	Five dead in Canada train crash	0.7034726142883301
A person is doing pencil tricks with his hand.	A man is doing tricks with a soccer ball	0.5311463475227356
A dog bounds across the brown grass.	Carney sets high bar to change at BoE	0.07772348076105118
The weather service reported maximum sustained winds of nearly 105 miles an hour with stronger gusts.	The heatwave was due to a mass of hot dry air from the southeast said Mario Almeida of Portugals weather service	0.419104665517807
If you answer yes to  and no to  you are probably straight.	Cyracuz What you want to call it is up to you	0.437831312417984
A little girl holds a wooden stick.	After protesters rushed the stage and twice cut power to the microphone, Hedges drew the speech to an early close.	0.015204315073788166
Obama travels to tornado-ravaged Oklahoma	Two trains are traveling on the track	0.33207613229751587
A person dressed in white on a brown horse.	Person dressed in blue riding brown horse	0.5295498967170715
Thus, ultimate sovereignty.	but okay ultimate sovereignty	0.5305805802345276
A man is holding a leaf.	A young man is talking to a leaf	0.32050687074661255
Secret Service sees its 'biggest scandal' over prostitutes	Lance Armstrong plots strategy after loss of titles	0.02749873325228691
N. Korea fires short-range missiles	North Korea launches shortrange missiles	0.7038185000419617
A machine is sharpening a pencil.	A man sharpens a pencil using a knife	0.2832448482513428
Sony reports record annual loss	Stansted Ryanair reports 13 rise in annual profits but warns of slower growth this year	0.5143812894821167
The boy is stuck in the door of the doghouse.	A boy is crawling into a dog house	0.3772936463356018
A black and white horned cow standing in a field.	Syria military police chief defects to opposition	0.0685645043849945
The Rev. John Johnston, 64, was charged with aggravated harassment in the phone call case and with criminal possession of a weapon, according to a police statement.	Four of the defendants have pleaded guilty to weapons charges and other counts	0.44292619824409485
A dog is opening a fridge.	A dog opens a can of food	0.7046462893486023
Two girls are jumping high in the air.	Two girls jump out of swings	0.6860561370849609
Maldives president quits after weeks of protest	Mexico swears in president amid violent protests	0.4886816442012787
China manufacturing expands in September	China manufacturing index at 11month low HSBC	0.39360326528549194
A young boy wearing only green shorts poses awkwardly with a brick background.	A young boy laying on a sofa with a dog	0.4841003715991974
Gunmen kill 10 in Philippine political violence	Fire in Beijing kills 10	0.54161137342453
zhang yan stated that all countries should abide by non-proliferation obligations in order to enhance mutual trust and create a sound environment for international cooperation in nuclear energy.	adherence to nonproliferation obligations will enhance mutual trust and foster international cooperation in nuclear energy 	0.6962176561355591
A woman is riding a blue bicycle in a park.	A girl is riding a bicycle	0.7148738503456116
The Note's Must-Reads for August 1, 2012	EU Receives 2012 Nobel Peace Prize	0.9438971877098083
president putin stated that russia would take countermeasures. 	russian president putin signs decree suspending russias application of european arms control treaty 	0.6275040507316589
The technology-laced Nasdaq Composite Index <.IXIC> added 1.92 points, or 0.12 percent, at 1,647.94.	The technologylaced Nasdaq Composite Index IXIC added 827 points or 051 percent to 163353	0.48788657784461975
Islamist parties in Egypt unite for elections	Pakistans opposition party boycotts presidential elections	0.520304799079895
Death toll in Nairobi attack rises to 59	It seemed like an isolated incident," said Ariel Dean of Washington D.C., who earned a degree in political science.	0.00813016016036272
Man sleeping on the street.	A man is running on a street	0.15718545019626617
Officer injured in India anti-rape protests dies	Indian policeman injured in gangrape protest dies	0.7774083614349365
You're such a bad person!"	Oh youre such a good person	0.3734378218650818
Winter Storm Janus: State-by-State...	Afghan District Governor Defects To Taliban	0
A siamese cat resting on a white sofa.	Yellow striped cat resting on blue sofa	0.4803973436355591
Originally Posted by Vienna To 'say' what?	Should I just tell her how I feel	0.01635652221739292
But U.S. troops will not shrink from mounting raids and attacking their foes when their locations can be pinpointed.	Protests and appeals for calm after Zimmerman acquitted of Trayvon Martin murder	0.11735572665929794
A girl wearing black shorts and boots is standing next to a blue motorcycle.	A girl in a black and blue wet suit is surfing	0.599896252155304
abuja is the capital of 	tirana is the capital of 	0.8397258520126343
We in Britain think differently to Americans.	Syrian Opposition Council to Establish Envoy in France	0.4862743318080902
Conmen dressed as women steal cash	CCTV York conmen dress as women to trick pensioners	0.4907415509223938
A woman is applying cosmetics to her face.	A woman is applying eyeshadow	0.6013675332069397
The man cut some carpet with a knife.	A man is cutting carpet with a knife	0.715948760509491
You need to reread what I wrote.	Garner said the self-proclaimed mayor of Baghdad, Mohammed Mohsen al-Zubaidi, was released after two days in coalition custody.	0.052749842405319214
A woman in a black apron is standing in front of a mirror.	Five things to watch in the presidential debate	0.08726178854703903
Fidel Castro celebrates 86th birthday	Castro celebrates 86th birthday Monday	1.0
A young boy is holding a guitar.	A little boy is playing a guitar	0.4158221185207367
A girl in orange lights a candle.	India's first post office savings bank ATM inaugurated in Chennai	0.10713557153940201
Water samples are being sent to the state health department for analysis.	Missouri health officials said he had not been hospitalized and is recovering	0.4100024104118347
lets assume we have % white and % black.	Imagine a place thats  white and  black	0.34636473655700684
Syria 'to declare chemical weapons and sign convention'	End near for Syrias chemical weapons	0.6453624963760376
Radio prankster in tears over nurse’s death	No extortion, no bribery, no money involved Only class E felonies.	0.045744750648736954
the cfe is very important for european security. 	Some believe the right is most important	0.3833388090133667
A woman is cutting broccoli.	A woman is chopping broccoli	0.602756679058075
Ten rockets from Gaza land in southern Israel; none hurt	2 rockets hit Eshkol none injured	0.6019840836524963
The military said it had killed 16 rebels and captured nine in the campaign so far, with one soldier killed and six wounded.	The military said it had killed 12 rebels and captured nine in the campaign so far for the loss of six soldiers wounded	0.7876445651054382
Japan marks one year since quake and tsunami disaster	No damage tsunami after 66 quake hits off Indonesias Sumatra	0.6617855429649353
A brown and white dog runs across the grass.	A brown and white dog is running across the grass	0.8665726780891418
Stocks rise early after Greek deal, then flatten	Stocks edge higher after Greek debt deal	0.3993639051914215
I don't have a proposed model.	Women models are walking down a catwalk	0.2293664962053299
Enron's 401(k) plan covered about 20,000 workers, retirees and beneficiaries.	As to would I kill  person to save , I have no idea.	0.09788736701011658
The man is playing the drums.	Man dies in Co Donegal house fire	0.07106782495975494
The proportion of people covered by employers dropped from 62.3 percent in 2001 to 61.3 percent last year.	The proportion of Americans with insurance from employers declined to 613 percent from 626 percent in 2001 and 636 percent in 2000	0.7730312943458557
India Braces for Massive Cyclone	Air Force Instructor Faces Sentencing for Rape	0.9999998807907104
You should put scientists on a pedestal.	Why do people like you put scientist on a pedestal	0.5588300228118896
Children are playing in a swimming pool while two adult men watch them.	Children play in a pool while adults look on	0.719436764717102
The epidemic began in November in the mainland's Guangdong province, but the People's Republic of China refused to report truthfully about its spread for four months.	A long awaited report on the Hong Kong governments handling of the SARS outbreak has been released	0.42686039209365845
there is conflicting opinion as to the extent of damage suffered by the insurgency. 	violence continues despite conflicting opinion on the extent of damage suffered by the rebel groups	0.7155347466468811
Isaac drenches Haiti, heads toward Cuba, Florida	Tropical Storm Isaac drenches Haiti swipes Cuba	0.4709080755710602
Lots of people play in the water at the beach.	The dog ran in the water at the beach	0.4910827875137329
Suspected drone strike kills 4 in Pakistan	US drone kills 4 militants in Pakistan	0.8213854432106018
TNK-BP has six oil producing units, five refineries and 2,100 filling stations.	The venture owns five oil refineries and more than 2100 filling stations in Russia and Ukraine	0.6789608597755432
At least six dead in US shooting rampage	At least 6 dead in Paris train crash	0.6159659624099731
World powers seek rare progress in Iran nuclear talks	Muslim Brotherhood supporters die in Egypt clashes	0.06999622285366058
@edgarblythe, So Lyndon Johnson and John Kennedy were compatible?	Lustig Andrei So Lyndon Johnson and John Kennedy were compatible	0.4991409480571747
Obama condemns Egypt violence, cancels military exercises	AL renews condemnation on Syrias violence	0.31830161809921265
Kerry's plan for restarting talks calls for release of 103 Palestinian inmates	Israels Peres calls for return to peace talks	0.4895358979701996
A cat is crawling under a piece of furniture on it's back.	A cat is crawling upside down under the couch	0.5686212778091431
Bremer said one initiative is to launch a $70 million nationwide program in the next two weeks to clean up neighborhoods and build community projects.	Bremer said he would launch a 70million program in the next two weeks to clean up neighborhoods across Iraq and build community projects but gave no details	0.7467198371887207
Thai opposition party to boycott general election	Pakistans opposition party boycotts presidential elections	0.7184646129608154
Man sitting by himself on a pier with a bottle of water.	Two people sit on a dock near the water	0.5336499810218811
The victim, who was not identified, was taken to Kings County Hospital where he was pronounced dead.	The shooting victim was taken to Kings County Hospital Center where he later died the police said	0.5162719488143921
Thousands rally to support embattled Tunisia government	Abbas to lead Palestinian unity government	0.5093000531196594
"I notice a mood change in their priorities," said one Iraqi politician after meeting with Mr. Bremer.	Schroeder cancelled his Italian holiday after Stefani refused to apologise for the slurs which came after Berlusconi compared a German politician to a Nazi concentration camp guard	0.43797868490219116
The man ran and jumped against the wall.	A man is jumping a wall	0.324571430683136
No charges have been filed in those deaths, but Luzerne County District Attorney David Lupas said authorities were "continuing to make significant progress" in the case.	Luzerne County District Attorney David Lupas told a news conference Monday that authorities were continuing to make significant progress in the case	0.460049569606781
Malaysia's ruling coalition wins majority	Defense lawyers had said a change of venue was needed because massive pretrial publicity had tainted the jury pool against their client.	0.03657028451561928
China’s new carrier extends military modernization drive	What's my opinion regarding the series?	0.016897588968276978
I'm not outraged, I'm disappointed.	God bless Im not outraged Im disappointed	0.3696560263633728
At the Casa de Espaa, customers were eating dinner and playing bingo when a bomb went off.	Philippines typhoon death toll rises above 5,000	0.11519520729780197
Under the agreement, Medicare coverage for drug benefits would begin in 2006.	Mr Grassley and Mr Baucus rejected any disparity in drug benefits	0.480508029460907
"The issue has been resolved," Marlins President David Samson said through a club spokesman.	Close up of a brown horse with a blue halter.	0.0253615602850914
A woman is adding pasta to a pot of water.	A woman is boiling noodles in water	0.5442599058151245
A woman is cutting potatoes.	A woman is slicing potatoes	0.6196631193161011
Grassley and Baucus said they had rejected that approach in their plan.	Ukraines Yanukovych says he does not plan to resign	0.2935047149658203
Three sheep on a dirt road viewed from a passenger vehicle.	A person is riding a dirt bike in a race on a dirt track	0.4705219268798828
Small dog sitting next to white wall.	A young boy in a blue soccer uniform chasing a ball.	0.12603895366191864
A group of young ballerinas are in a dance studio.	a group of teenagers are dancing on a wooden floor	0.6348004937171936
Gun battles in Central African capital create fresh panic	Protests continue in tense Ukraine capital	0.43084436655044556
Corpses Of 53 Men Found South Of Baghdad	Shares of Littleton Coloradobased EchoStar rose 163 or 53 percent to 3226 at 1055 am	0.5115646719932556
Israeli, Palestinian negotiators meet in Jordan	Obama meets Israeli Palestinian negotiators	0.907895028591156
A man is getting inside a car.	A man is getting into a car	0.6652175188064575
Four people are floating on a raft.	Two men on boat floating on the water	0.6005955934524536
Four arrested as Bangladesh building toll rises to 352	Israel approves release of first group of Palestinian prisoners ahead of peace talks	0.12345147877931595
a man doing a trick on skateboard	Two puppies play in the grass	0.09802048653364182
Holly Holy We are all vessels filled with many wonders.	Say What You Will We are all vessels filled with many wonders	0.8997358083724976
Soccer-France to host Australia for first time in October	Ukraine hosts ‚Äėunity talks‚Äô	0.5408586859703064
Mr. Sweeney outlined plans for the campaign in a speech last night in Philadelphia at the annual meeting of the American Political Science Association.	Factbox What to look for in Obamas State of the Union speech	0.46878549456596375
In an interview, Ms. Healey, who is a criminologist, said many lawmakers here and across the country shared a wariness toward capital punishment.	In an interview Healey who is a criminologist acknowledged that much of the sentiment among legislators here and across the country was wariness toward capital punishment	0.753551185131073
Son of Chinese army singers gets 10 years' jail for gang rape	I don't see him as evil at all.	0.00893369223922491
Senior cleric: Iran will attack Tel Aviv if Israel strikes	Iran will attack Tel Aviv if Israel strikes	0.9999998807907104
additional individuals and entities are subject to an assets freeze. 	the resolution includes a broadened list of individuals and entities subject to an assets freeze	0.6823131442070007
Glover said the killer used a "peculiar slipknot" on the ligature he used to strangle some of the victims.	Ukrainian President orders 7-day ceasefire in the east	0.03937164321541786
Three women are dancing.	A woman is dancing	0.4519887864589691
Cameron 'has no concerns' over halal meat	Someone is frying meat	0.6528428792953491
A deer jumps over a cyclone fence.	A deer jumps a fence	0.6587061285972595
A man catches a fish.	Iran ends cooperation agreement with Pakistan	0.06391189247369766
Stanford (46-15) plays South Carolina (44-20) today in a first-round game at Rosenblatt Stadium in Omaha, Neb.	Man playing game in a store	0.6635393500328064
Driver backs into mom, stroller with child then drives off	A baby in a red hat sitting in a stroller is holding a doll	0.5391187071800232
A young boy is twisting a sparkler around in the air.	A young boy jumping in the air at the beach	0.48805415630340576
A child and parent pet a horse.	"We believe that it is not necessary to have a divisive confirmation fight over a Supreme Court appointment," Daschle wrote.	0.1132819727063179
Two girls are in pajama pants and appear to be dancing.	Kids are dancing	0.1667340099811554
A grey and white tabby cat is sleeping on purple fabric.	A black and white cat sleeping on its side on a purple blanket	0.7145500183105469
Mandela to spend Christmas in hospital	Telangana Jagan to spend Thursday in hospital blackout continues in Seemandhra	0.7100909948348999
Ryanair in new bid for Aer Lingus	A new Cold War	0.7164433002471924
Nintendo trims red ink, lowers forecast for year	Palestinian diplomat killed in explosion in Prague	0.05107177421450615
Turkish Prime Minister signals return to hardline on protesters	Egypt Police clash with proMorsi protesters	0.5781102180480957
A grey and white tabby cat is sleeping on purple fabric.	A black and white cat sleeps on a purple blanket	0.7539945840835571
suspected islamic militants with alleged al-qaida links have been arrested in malaysia and singapore.	a number of suspected islamic militants with alleged alqaida links have been arrested in malaysia and singapore and officials stated the militants network extends into indonesia 	0.8675566911697388
Many middle eastern people are sitting in the back of a blue truck.	A WAR in the middle east	0.6229754090309143
East German rights activist Gauck elected president	Joachim Gauck elected as German president	0.6278533339500427
Driver backs into mom, stroller with child then drives off	Driver backs into stroller with child drives off	0.9686434864997864
N. Korea's Kim hails execution of powerful uncle	North Koreas Kim hails execution of powerful uncle	1
The Metropolitan Transportation Authority was given two weeks to restore the $1.50 fare and the old commuter railroad rates, York declared.	A black and white spotted dog jumps over a stream.	0.06670061498880386
When Muslims are extreme it's terrorism.	Girls are walking on the stage.	0.16348636150360107
A man and woman stand, smiling for camera.	Chavez leaves again for Cuba for radiotherapy	0.10798653960227966
What makes you think the owl didn't participate?	An owl has its wings up and widespread during the day	0.49337640404701233
Taliban denies involvement in Boston marathon bombing	A man talks on his cell phone.	0.0038248407654464245
A soccer player is kicking the soccer ball into the goal from a long way down the field.	Soccer players are kicking a soccer ball into the goal	0.8675040602684021
Australian PM says 'Very confident' signals are from black box	Vietnam detects signals from missing plane	0.4290348291397095
Regulation get the government into everything.	Thousands gather to support Islamist government in Tunisia	0.5695676803588867
Saudi Man Traveling With Pressure Cooker Arrested	Afghan District Governor Defects To Taliban	0
activists have stated that russia is imprisoning people without evidence of illegal activity. 	russia imprisons people without evidence of illegal activity	0.7697014212608337
The two dogs were in the pen.	A man walks two dogs in the city	0.6754429340362549
A woman is cutting a leak.	A woman is cutting a squash	0.7605756521224976
Egyptians Vote On New Constitution	Afghan District Governor Defects To Taliban	0
NA President‚Äôs message on the World Press Freedom Day	The FBI CIA Canadian Security Intelligence Service and Royal Canadian Mounted Police declined to comment on the Washington Times report	0.5121371150016785
A brown dog is playing with a ball in the water.	A brown dog splashes in the water while carrying a ball in its mouth	0.6973336935043335
Shares of USA Interactive rose $2.28, or 7 percent, to $34.96 on Friday in Nasdaq Stock Market composite trading and have gained 53 percent this year.	Allegiant shares rose 4 or 172 percent to 2743 in Thursday morning trading on the Nasdaq Stock Market	0.5585087537765503
A woman is doing a joker make up on a man.	The woman is putting makeup on the man	0.5359868407249451
In a statement distributed Friday, 28 Chechen non-governmental organizations said they would boycott the vote.	In a statement distributed today 28 Chechen nongovernmental organisations said they would boycott the vote and warned voters to expect fraud	0.7168609499931335
Of the 24 million phone votes cast, Studdard was only 130,000 votes ahead of Aiken.	Tens of thousands line up to cast votes in Bhutan	0.5001628994941711
A woman is cutting some octopus.	Syria's besieged Baba Amr is deserted, Red Cross says	0.10731429606676102
Markets Live: China drags	Salvador Dali painting snatched in NYC	0.3516598343849182
A person is slicing a bread pieces.	The man is slicing bread	0.9454362988471985
A man and woman posing on a field with a bottle of wine.	A man in white with a wine bottle and a woman in a red turtleneck with a white vest	0.47245487570762634
A black dog retrieves in the snow.	A black dog digs in the snow	0.6587773561477661
A brown horse stands in a lush green field.	Two brown horses standing in a green meadow	0.7880833745002747
A day of rage in Bahrain	Obamas day Prime time on Syria	0.5246368646621704
No agreement at Iran nuclear talks	Iran nuclear deal agreed at talks	0.941422700881958
Black and white cat lying under bush.	a black and white photo of a cat lying down	0.745932400226593
"We're being hyper-vigilant," said Dr. James Young, Ontario's commissioner of public safety.	We dont know if any will be SARS said Dr James Young Ontarios commissioner of public safety	0.7084814310073853
Two rams stand on snowy ground.	St Bernard dog running in the snowy field	0.5728767514228821
Polls close in Egyptian presidential election	A mostly black train on a track.	0.0107400082051754
Asian markets hit 3-wk high on hopes of US debt deal	Asian stocks hit threeweek highs on hopes of US debt deal	0.6851770281791687
50 survivors found in Bangladesh factory	Up to 50 dead in Spanish train crash	0.4139084815979004
helmand province is the world's largest producer of opium.	helmand province is the worlds largest opiumproducing region 	0.7649015784263611
The blue-chip Dow Jones industrial average eased 44 points, or 0.47 percent, to 9,543, after scoring five consecutive up sessions.	The bluechip Dow Jones industrial average DJI fell 8656 points or 094 percent to 910999 after giving up more than 1 percent earlier	0.44635266065597534
"Our fundamental values haven't changed," Mary Sue Coleman, president of the university, said in a statement in Ann Arbor.	Romanian president declared victory	0.4848240613937378
physicist danilov was convicted of selling classified information on space technology to china. 	physicist valentin danilov was found guilty of selling classified information on space technology to china	0.8198243975639343
Three sheep graze on the grassy field with a dog walking behind them.	Several sheep grazing in the field	0.6916558742523193
Murphy said Strier's sister, Ethel Celnik, was in the courtroom at the time, but Strier was not.	Mandela movie to open this month in South Africa	0.028852231800556183
Rogers, Videotron reach network-sharing, spectrum deal	USRussia reach agreement on Syria	0.5951026082038879
A young girl wearing a helmet riding a pony.	A young girl wearing a bike helmet with a bicycle in the background	0.7527130842208862
The man is drawing.	the uk agreed to supply saudi arabia with typhoon jets in a deal worth an estimated 8 billion pounds (approximately 13.9 billion us dollars) to the uk defense company bae systems.	0.027140511199831963
Two UK Soldiers Killed In Afghanistan	Minn Terminal Reopens After Bag Causes Evacuation	0
Romney announces Paul Ryan as running mate	North Korea proposes high-level talks with US	0.21104194223880768
No Sign of Russian Withdrawal From Ukraine Border, Official Says	Destruction of Syrias Chemical Weapons Could Prove Difficult	0.9999998807907104
US helping get arms to Syria rebels	David Beckham retires from football	0.010751508176326752
A black dog digs in the snow.	A black dog retrieves in the snow	0.6819712519645691
A child with his hands on his head.	A boy with a metal colander on his head	0.44620370864868164
China army newspaper slams US's PRISM program	China army newspaper hits out at USs PRISM programme	0.8212035298347473
The nation's largest retailer has told its 100 top suppliers they have to start using electronic tags on all pallets of goods by Jan. 25, 2005.	WalMart has told its top 100 suppliers that theyll need to have radiofrequency ID systems in place for tracking pallets of goods through the supply chain by Jan 25 2005	0.6293954849243164
5.9-magnitude quake hits Sunda Strait, Indonesia: USGS	60magnitude quake hits Greece  USGS	0.822705864906311
a white dog running in the snow	A white dog running through the snow	0.9556336402893066
A woman is brushing her feet.	A woman is slicing big pepper.	0.4695912003517151
The Food and Drug Administration rejected ImClone's 2001 application to sell Erbitux, citing shoddy research.	After Hughes refused to rehire Hernandez he complained to the Equal Employment Opportunity Commission	0.45852431654930115
Toll, Australia's second-largest transport company, last week offered NZ75 a share for Tranz Rail.	Southwest flights delayed, canceled after computer glitch	0.11539877206087112
Hawaii preps for first hurricane in 22 years	Several people are sitting around a fire at night.	0.0422842763364315
the accused will be charged with international drug trafficking.	the accused will be charged with international drug trafficking 	0.9304347634315491
Chicago teachers strike: Vacations for students, for good or ill	Harris and Klebold killed 12 students a teacher and themselves at the school	0.34362873435020447
Japan scrambles jets against Russian military planes	Turkey scrambles jets to Syrian border	0.6509807109832764
A woman is frying a food.	A woman is deep frying food	0.6458309888839722
A black dog is running through the snow.	A black dog is running in snow	0.7575509548187256
A motorcycle parked next to a car.	A BMW motorcycle parked between two cars	0.6550488471984863
Trial Date Set for Egypt's Muslim Brotherhood Chief	A man is cutting a boot with a sword.	0.008583641611039639
Feet standing on a pretty day with large building in background.	A man dressed in a Santa suit is climbing up a large concrete building	0.4944455027580261
A black and brown dog runs through the woods.	A brown dog running through the woods	0.6837272644042969
A woman is sewing on a machine.	Someone is sewing things	0.711527943611145
A woman is chopping up garlic.	A woman is chopping garlic	0.5741539001464844
Wreckage from AirAlgerie flight AH5017 found in Mali	Malaysia Airlines plane vanishes on flight to Beijing	0.607024610042572
China Scrambles to Reassure Jittery Stock Traders	North Korea Shuts Last Remaining Hotline to South	1.0
Peru protesters clash with police	Ankara protesters clash with police	0.9999999403953552
U.S. Drone Kills Five Militants in Pakistan	Sri Lanka's Tamils Vote for Greater Autonomy	0.16218529641628265
OPEC this week is set to pressure independent exporters to back the cartel's next supply cut to prevent the resumption of Iraqi exports undercutting oil prices.	Officials with Torch and JetBlue did not respond to repeated phone calls from the Mercury News seeking comment.	0.104299396276474
china is an important force for safeguarding world peace. 	china is an important force for promoting world development	0.7210285663604736
EU extends sanctions against Russia	EU renews sanctions against Zimbabwe	0.852895200252533
Two kids are walking on a path in the woods.	Two children walking down a path in the woods	0.7419942617416382
A young boy wearing only green shorts poses awkwardly with a brick background.	A young boy riding a bike on a brick road	0.5297967791557312
A dog is running on the ground.	A dog is laying on the floor	0.5943341851234436
The baby is laughing and crawling.	A baby is laughing and crawling on the floor	0.7360389232635498
Remains of 167 people found in Mexico cave	Scores of bodies found in Syria	0.4152510464191437
lets assume we have % white and % black.	A black and white dog is carrying a stick in its mouth	0.2914048135280609
Three men are playing chess.	Some men are playing soccer	0.7651299834251404
Silvio Berlusconi expelled from Italy's parliament	The transaction will expand Callebaut's sales revenues from its consumer products business to 45 percent from 23 percent.	0.10938487946987152
He will replace Ron Dittemore, who announced his resignation April 23.	Dittemore announced his plans to resign on April 23	0.6383645534515381
Algerian national turnout of parliamentary vote reaches 44.38 pct	Armenians vote in parliamentary elections	0.5865897536277771
British Soldier Killed In Afghanistan	Minn Terminal Reopens After Bag Causes Evacuation	0
Man arrested on suspicion of murder after stabbing in Suffolk	Mother arrested on suspicion of manslaughter after dog kills daughter	0.6913838982582092
Shares of SCO closed at $10.93, down 28 cents, in Monday trading on the Nasdaq Stock Market.	A man is cutting a vegetable.	0.059633973985910416
physicist danilov was convicted of selling classified information on space technology to china. 	Washingtons Acts of Congress sells for 98M	0.35356858372688293
A man is lifting weights.	A man is lifting heavy weights	0.6406769752502441
Two of the Britons, Sandy Mitchell from Glasgow and Glasgow-born William Sampson, face the death penalty.	A woman in riding a brown horse.	0.03436369448900223
